Atom     Average OP     OP stem
gamma1_1 0.010081203225445673 0.0006578394379190422
gamma1_2 0.011779107591847367 0.0006797064495544135
gamma1_3 0.010938302047938128 0.0006449832590986041
gamma2_1 0.011896253002429115 0.000716267804561098
gamma2_2 0.01089353117380297 0.0006383529503289851
gamma2_3 0.011898902293053782 0.0006712330310492448
gamma3_1 0.010075986442020133 0.0005961845913398836
gamma3_2 0.011116445660608487 0.0006679010368828521
gamma3_3 0.011577915949109664 0.0006311854286723328
beta1 -0.07507167807044637 0.001114539279569432
beta2 -0.0739556906873586 0.001175061956311816
alpha1 0.03450915019157361 0.0012088798219550298
alpha2 0.0338358132544638 0.001234851102200244
g3_1 -0.2229395637624621 0.0020063955700812806
g3_2 -0.24548140306371385 0.001481194223754496
g2_1 -0.1924883998685723 0.002197764878375694
g1_1 -0.1765790226178044 0.0025854903028523888
g1_2 -0.04107984113978536 0.0021211522409481875
palmitoyl_C2a -0.23602266775079572 0.0015003115844669159
palmitoyl_C2b -0.20350154458964437 0.0015643541249770255
palmitoyl_C3a -0.17833036180482803 0.0011730247693823054
palmitoyl_C3b -0.1655331670989083 0.0011193249721773047
palmitoyl_C4a -0.2062429245949951 0.0010835095601177485
palmitoyl_C4b -0.20327042931494904 0.0010627453432729866
palmitoyl_C5a -0.20707552409817231 0.0011460161305471722
palmitoyl_C5b -0.20384805148788132 0.0011377641216322217
palmitoyl_C6a -0.21869471119144757 0.0011014269610756114
palmitoyl_C6b -0.2171904774926679 0.0011097948590853694
palmitoyl_C7a -0.20961207454105776 0.0011115338475946382
palmitoyl_C7b -0.2084467735259649 0.0010781159927441752
palmitoyl_C8a -0.20850534120453296 0.0010780676923423107
palmitoyl_C8b -0.20806099092395394 0.0011311685436816992
palmitoyl_C9a -0.19332271532337902 0.0010582515193459843
palmitoyl_C9b -0.19257580012246733 0.0011010190534987217
palmitoyl_C10a -0.1859009767755912 0.0010716712465359433
palmitoyl_C10b -0.1855204483574437 0.0010416195488779625
palmitoyl_C11a -0.16729334129663037 0.0009916146658874908
palmitoyl_C11b -0.1671707177235807 0.0010002101453410416
palmitoyl_C12a -0.15578684534348342 0.0008801684360811503
palmitoyl_C12b -0.1559803847828515 0.0008878929733411431
palmitoyl_C13a -0.13534081904269152 0.0007592510558785466
palmitoyl_C13b -0.13524229155296053 0.0007930515523140894
palmitoyl_C14a -0.1183523691511266 0.000657871019651023
palmitoyl_C14b -0.11811558806624523 0.0006568460287026678
palmitoyl_C15a -0.08936835862175233 0.0004968561180018982
palmitoyl_C15b -0.08886975172760125 0.0004934635399754114
palmitoyl_C16a -0.030361147103926477 0.0002466016134644962
palmitoyl_C16b -0.029883381894509127 0.00026870677103982775
palmitoyl_C16c -0.030422694905556047 0.00025165913906845163
oleoyl_C2a -0.07288629655589379 0.0017547115392418154
oleoyl_C2b -0.10600280080486768 0.0015047412240416485
oleoyl_C3a -0.19927040242679583 0.0013151763825211295
oleoyl_C3b -0.20691472442587433 0.001180213479628966
oleoyl_C4a -0.1975837889907511 0.0011939871026666361
oleoyl_C4b -0.20277064183133126 0.0011570765334910796
oleoyl_C5a -0.21016784271555117 0.0012359318934724438
oleoyl_C5b -0.20961763435602704 0.001169381678586377
oleoyl_C6a -0.1883494295144134 0.001123251089746253
oleoyl_C6b -0.1863879074650961 0.0011804651401742484
oleoyl_C7a -0.17894244170617885 0.001053435919516108
oleoyl_C7b -0.17803199646224319 0.0011169232129651923
oleoyl_C8a -0.10183214862338834 0.001056563021992274
oleoyl_C8b -0.10231316392651173 0.0011110542699853867
oleoyl_C9a -0.05741032423256334 0.0012694373355923473
oleoyl_C10a -0.04877868941118425 0.0010092435656764648
oleoyl_C11a -0.079293092169242 0.0010446416411354247
oleoyl_C11b -0.07863853077704636 0.001006712240485125
oleoyl_C12a -0.120152187630689 0.0009979270719969757
oleoyl_C12b -0.12123823547711375 0.0009424687982915203
oleoyl_C13a -0.12728546883692177 0.0009070912352644371
oleoyl_C13b -0.1280469990782554 0.0009304914765593757
oleoyl_C14a -0.13217464608803087 0.0009029826523551321
oleoyl_C14b -0.13197821590506398 0.0008735176175525203
oleoyl_C15a -0.12054747442930623 0.0007622342557190594
oleoyl_C15b -0.12065083826578904 0.0007975796369466976
oleoyl_C16a -0.10968570230980895 0.0006934258212523187
oleoyl_C16b -0.10950484853474846 0.0006866364529376168
oleoyl_C17a -0.08588110539234839 0.0005481599969252485
oleoyl_C17b -0.085335649450993 0.0005755591911530251
oleoyl_C18a -0.028785161044261258 0.0002808617808887492
oleoyl_C18b -0.02827089532006691 0.0002605059881635697
oleoyl_C18c -0.02894321806211582 0.0002843716488505092
