0 0.0
10 0.0
20 0.000628930817610063
30 0.0
40 0.000628930817610063
50 0.001257861635220126
60 0.001257861635220126
70 0.0056603773584905665
80 0.0031446540880503146
90 0.0056603773584905665
100 0.006918238993710692
110 0.0037735849056603774
120 0.0037735849056603774
130 0.000628930817610063
140 0.0037735849056603774
150 0.007547169811320755
160 0.007547169811320755
170 0.012578616352201259
180 0.006289308176100629
190 0.006918238993710692
200 0.0056603773584905665
210 0.002515723270440252
220 0.0018867924528301887
230 0.001257861635220126
240 0.001257861635220126
250 0.001257861635220126
260 0.002515723270440252
270 0.000628930817610063
280 0.002515723270440252
290 0.001257861635220126
300 0.0
310 0.000628930817610063
320 0.0
330 0.0
340 0.000628930817610063
