0 0.0
10 0.0
20 0.0005263157894736842
30 0.0
40 0.0
50 0.0005263157894736842
60 0.0015789473684210526
70 0.002631578947368421
80 0.0036842105263157894
90 0.002105263157894737
100 0.002105263157894737
110 0.003157894736842105
120 0.002631578947368421
130 0.0036842105263157894
140 0.004736842105263158
150 0.005263157894736842
160 0.006842105263157895
170 0.00631578947368421
180 0.00631578947368421
190 0.005263157894736842
200 0.006842105263157895
210 0.005789473684210527
220 0.003157894736842105
230 0.004210526315789474
240 0.0036842105263157894
250 0.004210526315789474
260 0.00631578947368421
270 0.0010526315789473684
280 0.004210526315789474
290 0.0015789473684210526
300 0.0010526315789473684
310 0.0
320 0.0
330 0.0005263157894736842
340 0.0
