0 0.000152486503322259
2 0.00043474875415282444
4 0.0007526993355481744
6 0.0010868718853820612
8 0.0013691341362126244
10 0.0016157080564784027
12 0.0020277460548172735
14 0.0021964545265780707
16 0.002796667358803983
18 0.003367680647840531
20 0.0036726536544850513
22 0.004165801495016615
24 0.004775747508305659
26 0.005226718230897017
28 0.00569715531561463
30 0.006320078903654508
32 0.006822959925249182
34 0.007361529277408644
36 0.008237515573089715
38 0.008792306893687723
40 0.009042125207641211
42 0.009713714700996691
44 0.010356104651162806
46 0.01114124792358804
48 0.012072388911960164
50 0.012078877699335565
52 0.012597980689368798
54 0.013220904277408643
56 0.013428545473421942
58 0.013743251661129578
60 0.014615993563122927
62 0.014343464493355513
64 0.014301287375415304
66 0.014612749169435233
68 0.01466141507475085
70 0.014255865863787387
72 0.014586794019933574
74 0.013898982558139558
76 0.013428545473421951
78 0.013347435631229258
80 0.013139794435215969
82 0.012572025539867124
84 0.012088610880398682
86 0.011770660299003347
88 0.010420992524916966
90 0.010625389327242546
92 0.009746158637873767
94 0.008860439161129578
96 0.008581421303986732
98 0.007916320598006652
100 0.0071344217192691175
102 0.0067645608388704455
104 0.0060572830149501775
106 0.005278628529900332
108 0.004824413413621271
110 0.0045129516196013315
112 0.003789451827242525
114 0.003091907184385381
116 0.002760979028239203
118 0.0024365396594684366
120 0.001962858181063121
122 0.001641663205980063
124 0.0015151318521594668
126 0.001236113995016612
128 0.0009927844684385395
130 0.0008208316029900346
132 0.0006715894933554828
134 0.0005320805647840537
136 0.00046070390365448525
138 0.0002919954318936876
140 0.000279017857142857
142 0.0002173743770764118
144 0.00016870847176079728
146 0.00014275332225913614
148 0.00010706499169435212
150 6.164348006644518e-05
152 5.8399086378737545e-05
154 3.89327242524917e-05
156 1.6221968438538207e-05
158 1.6221968438538207e-05
160 3.2443936877076414e-05
162 6.4887873754152825e-06
164 9.733181063122923e-06
166 9.733181063122923e-06
168 6.4887873754152825e-06
170 6.4887873754152825e-06
172 3.2443936877076413e-06
174 0.0
176 0.0
