0 0.00022109637135302087
2 0.0006208474990556183
4 0.0010354865231206806
6 0.001488567428838077
8 0.0018958736084261044
10 0.0023696198031242354
12 0.002865586738661866
14 0.0033728862520276417
16 0.0038166344465924485
18 0.004380819056507342
20 0.004949670021998532
22 0.005571628558096125
24 0.006138701864320154
26 0.006815767837699708
28 0.00745016998866742
30 0.008138568539875117
32 0.008839188498544539
34 0.009507810590405081
36 0.010214430149101167
38 0.01094260382641157
40 0.011713441326133809
42 0.012295846943537093
44 0.012868475434970997
46 0.013472435170988598
48 0.014065062329178056
50 0.014424149501144371
52 0.014749905561851441
54 0.015134768793191571
56 0.015311645890273997
58 0.015502744261493685
60 0.015597849032286747
62 0.01556562895806947
64 0.015299868897629056
66 0.015183432215630076
68 0.01484167722151857
70 0.014482145634735467
72 0.013938626313801302
74 0.013459102726484899
76 0.012912250294424811
78 0.012194075950492185
80 0.011534564362375838
82 0.010779725796058038
84 0.010127547052418725
86 0.009481145701397681
88 0.008434993222674042
90 0.008183010021554117
92 0.0070813056907317274
94 0.006504233051129922
96 0.005876941537230849
98 0.005265871164144611
100 0.004674132835588737
102 0.004111059262715818
104 0.0036148701197697922
106 0.003183565540075105
108 0.0027438170788614082
110 0.00239739572917361
112 0.002020087549718907
114 0.0017681043485989819
116 0.0015201208808301664
118 0.0012470279759127165
120 0.0010532631157922803
122 0.0008857187298624534
124 0.000744617025531631
126 0.0006170699731129034
128 0.0004913005799613358
130 0.0004106392907139523
132 0.0003361998089016287
134 0.00026687109748239
136 0.00021620780836833096
138 0.0001804324156167366
140 0.00012732484501033262
142 0.00010554851898762302
144 9.599360042663819e-05
146 7.110637068639867e-05
148 5.755171877430392e-05
150 4.221940759504921e-05
152 2.933137790813945e-05
154 1.8443214896784652e-05
156 1.7332177854809676e-05
158 1.1554785236539782e-05
160 9.110503744194828e-06
162 3.999733351109925e-06
164 3.5553185343199334e-06
166 1.7776592671599667e-06
168 1.5554518587649712e-06
170 1.3332444503699752e-06
172 6.666222251849876e-07
174 2.222074083949959e-07
176 4.444148167899918e-07
