0 0.00014665874272931368
2 0.00042233822659629454
4 0.0006963510592235634
6 0.0010181391311971028
8 0.0013168730827093982
10 0.0016275508074379997
12 0.0019473946278507565
14 0.002330984914504926
16 0.0026584668908165997
18 0.0030452517762550643
20 0.0034846726803646425
22 0.003883955953196366
24 0.004371984974749354
26 0.0048990394748319975
28 0.005372625147557827
30 0.005901901406904017
32 0.006464232095365427
34 0.007101419103486891
36 0.0076544447224477005
38 0.008165945094377491
40 0.008783272758281285
42 0.009383795090373086
44 0.010022232553745321
46 0.010518038118566473
48 0.011138837973851432
50 0.011643393847314571
52 0.012123366688303851
54 0.01250445781598812
56 0.01296984895167263
58 0.013317885534538235
60 0.013563289393292462
62 0.013796470852350641
64 0.01397535008899371
66 0.014080066200447734
68 0.014173950683732622
70 0.014122147435124507
72 0.013919102951498443
74 0.013820913205830138
76 0.013493987047387135
78 0.01314470071917303
80 0.012928879252498688
82 0.012578620215919958
84 0.012076424465935041
86 0.011601728885767515
88 0.010804133489818145
90 0.010893988837333984
92 0.010045285462812952
94 0.00943143047638216
96 0.008900347812730414
98 0.008301492386486094
100 0.007637361666869855
102 0.00714530472866135
104 0.006538255112593212
106 0.006018421993718125
108 0.005477618666444985
110 0.004904316357590054
112 0.00444573012161448
114 0.003972145143309089
116 0.003518558645008407
118 0.00312441327342583
120 0.002696936358555359
122 0.0023498722062474625
124 0.0020346115802808654
126 0.0017375443803002053
128 0.0014681145492242906
130 0.0012406267090382859
132 0.001028832618887429
134 0.0008539811060042285
136 0.0007005173400997619
138 0.0005601082501666578
140 0.0004501141063193679
142 0.00036275787919789803
144 0.0002747071921990275
146 0.0002204045994409777
148 0.00016276889710173866
150 0.00013568716862266266
152 9.957794012043941e-05
154 7.5273927698462e-05
156 5.2080764047917277e-05
158 4.1247901360590204e-05
160 3.138736892103438e-05
162 2.610980717806524e-05
164 1.5554814860251486e-05
166 1.0693919785663675e-05
168 9.027515459532796e-06
170 5.694220694015085e-06
172 3.0554706862994647e-06
174 2.2221682145917404e-06
176 6.944212984395719e-07
