Atom     Average OP     OP stem
M_G1_M M_G1H1_M -0.17516083857079887 0.0034806825271812467
M_G1_M M_G1H2_M -0.03604423128994299 0.003355427984335525
M_G1C3_M M_G1C3H1_M -0.23186047686584288 0.0018914193124302695
M_G1C3_M M_G1C3H2_M -0.20019067197197868 0.002282685684317777
M_G1C4_M M_G1C4H1_M -0.17640166006418692 0.0017062147900811944
M_G1C4_M M_G1C4H2_M -0.16334053843543037 0.0016755477782920529
M_G1C5_M M_G1C5H1_M -0.20428209553851606 0.0015198024425323515
M_G1C5_M M_G1C5H2_M -0.2012336974628918 0.0014909929926380041
M_G1C6_M M_G1C6H1_M -0.20479323000666613 0.0015468180426396593
M_G1C6_M M_G1C6H2_M -0.20184002327431766 0.0014916378698570877
M_G1C7_M M_G1C7H1_M -0.21656451048136802 0.0014928656590474157
M_G1C7_M M_G1C7H2_M -0.21461709307656113 0.0014726287506013913
M_G1C8_M M_G1C8H1_M -0.20698170295128215 0.0014949917843510205
M_G1C8_M M_G1C8H2_M -0.20533113495816366 0.0014355993706137962
M_G1C9_M M_G1C9H1_M -0.20574217249971868 0.0014699982015703534
M_G1C9_M M_G1C9H2_M -0.20535561914737752 0.0014458597361165404
M_G1C10_M M_G1C10H1_M -0.19029583897487284 0.0015113400176376265
M_G1C10_M M_G1C10H2_M -0.19041753497328429 0.001483599153623428
M_G1C11_M M_G1C11H1_M -0.18325624926147824 0.0014569904420267809
M_G1C11_M M_G1C11H2_M -0.1833157995761889 0.0015276350372651906
M_G1C12_M M_G1C12H1_M -0.16547327803707726 0.001370257511622118
M_G1C12_M M_G1C12H2_M -0.16507944089034246 0.0014264726791744756
M_G1C13_M M_G1C13H1_M -0.15331045617703845 0.0013050099298912547
M_G1C13_M M_G1C13H2_M -0.15401440366244282 0.001290384688132965
M_G1C14_M M_G1C14H1_M -0.1333146443850735 0.0011744552352946482
M_G1C14_M M_G1C14H2_M -0.13343292939754586 0.0011261638467218078
M_G1C15_M M_G1C15H1_M -0.11644376079402279 0.0010056295999165638
M_G1C15_M M_G1C15H2_M -0.11688347129769038 0.0009680353245061857
M_G1C16_M M_G1C16H1_M -0.08825951271496972 0.0007919992690620085
M_G1C16_M M_G1C16H2_M -0.08795006512126517 0.0007961368651393262
M_G1C17_M M_G1C17H1_M -0.030285555052742007 0.00044232560314656555
M_G1C17_M M_G1C17H2_M -0.0291086728571869 0.0003950408071772882
M_G1C17_M M_G1C17H3_M -0.029775483646919614 0.0004005323772139625
M_G2_M M_G2H1_M -0.18941451187417252 0.003430247224695806
M_G2C3_M M_G2C3H1_M -0.07831539450213858 0.0023029233824270264
M_G2C3_M M_G2C3H2_M -0.10822180616211961 0.0022098958003510948
M_G2C4_M M_G2C4H1_M -0.19598700467960267 0.0017867220295428718
M_G2C4_M M_G2C4H2_M -0.20104394676323553 0.0017174092169726077
M_G2C5_M M_G2C5H1_M -0.19558609696494378 0.0017028546712070953
M_G2C5_M M_G2C5H2_M -0.19863857314377603 0.0017110592912565707
M_G2C6_M M_G2C6H1_M -0.2070351985594973 0.001717040604157983
M_G2C6_M M_G2C6H2_M -0.20402252061934248 0.0017735374395649404
M_G2C7_M M_G2C7H1_M -0.1837848995539182 0.001669860155229674
M_G2C7_M M_G2C7H2_M -0.18251675983928792 0.0016730581799318546
M_G2C8_M M_G2C8H1_M -0.17456246497609124 0.0016971920393963036
M_G2C8_M M_G2C8H2_M -0.17336016883665314 0.001626518281162673
M_G2C9_M M_G2C9H1_M -0.09767551578607345 0.001771463942026587
M_G2C9_M M_G2C9H2_M -0.10134716649878497 0.0016636587746203448
M_G2C10_M M_G2C10H1_M -0.053083870181873986 0.0017830547875762022
M_G2C11_M M_G2C11H1_M -0.048230303126085845 0.0014901994568554753
M_G2C12_M M_G2C12H1_M -0.07989219964233497 0.0016808403675502481
M_G2C12_M M_G2C12H2_M -0.07878352749273193 0.0016987865962739268
M_G2C13_M M_G2C13H1_M -0.12018681967485577 0.0015057471216832765
