# From POPC/T310K/MODEL_CHARMM36_500lipids/OrdPars.dat
# From POPG+70%POPC/T310K/MODEL_CHARMM36/OrdParsPOPC.dat
# From POPG+70%POPC/T310K/MODEL_CHARMM36/OrdParsPOPG.dat
#[POPG]    POPC_a1   error      POPC_a2   error       POPC_b1   error      POPC_b2     error    POPG_a1   error     POPG_a2     error       POPG_b1   error    POPG_b2   error
0          0.03343  0.00139     0.03343   0.00136    -0.06947   0.00118    -0.07302    0.00116 
0.3        0.04182  0.00177     0.04020   0.00176    -0.06374   0.00136    -0.06725    0.00157  0.03702   0.00236   0.04061    0.00205  0.03028   0.00244
1.0           -         -           -         -         -           -         -           -     0.04851    0.00133   0.03905    0.00118 0.03569   0.00143
