#[POPG]    POPC_a1   error      POPC_a2   error       POPC_b1   error      POPC_b2     error    POPG_a1   error     POPG_a2     error       POPG_b1   error    POPG_b2   error
0       0.14424    0.00275   0.15723    0.00237   -0.01131    0.00153   -0.00607    0.00141   
0.3     0.14586    0.00358   0.15740    0.00323   -0.01546    0.00192   -0.01311    0.00177    0.11749    0.00556   0.09756    0.00560   0.01120    0.00440    
1.0         -            -        -         -          -       -         -            -        0.11887    0.00509   0.10674    0.00458   0.00431    0.00379    

