#[POPG]    POPC_a1   error      POPC_a2   error       POPC_b1   error      POPC_b2     error    POPG_a1   error     POPG_a2     error       POPG_b1   error    POPG_b2   error
0       0.15289    0.00246   0.16765    0.00222   -0.00034    0.00147   -0.00073    0.00135   
0.3     0.16461    0.00323   0.15994    0.00305   -0.00522    0.00185   -0.00146    0.00166     0.11404    0.00492   0.09732    0.00528   0.00742    0.00438    
1.0        -          -          -         -         -           -          -          -        0.11507    0.00532   0.09674    0.00514   0.00866    0.00414    

