0 0.0
10 0.0
20 0.0
30 0.0024390243902439024
40 0.0024390243902439024
50 0.0
60 0.0024390243902439024
70 0.0
80 0.0
90 0.0
100 0.0
110 0.0
120 0.0
130 0.0
140 0.0024390243902439024
150 0.004878048780487805
160 0.0024390243902439024
170 0.007317073170731707
180 0.004878048780487805
190 0.007317073170731707
200 0.00975609756097561
210 0.0024390243902439024
220 0.007317073170731707
230 0.007317073170731707
240 0.0024390243902439024
250 0.0024390243902439024
260 0.0
270 0.007317073170731707
280 0.00975609756097561
290 0.014634146341463414
300 0.0
310 0.0
320 0.0
330 0.0
340 0.0
