#[POPG]    POPC_a1   error      POPC_a2   error       POPC_b1   error      POPC_b2     error    POPG_a1   error     POPG_a2     error       POPG_b1   error    POPG_b2   error
0       0.06027    0.00125   0.05324    0.00111   -0.01273    0.00120   -0.04681    0.00099   
0.3     0.06952    0.00153   0.06016    0.00151   -0.00994    0.00154   -0.04058    0.00125   0.01787    0.00307   -0.03019    0.00261   0.03439    0.00234    
1.0        -          -        -          -          -          -          -          -       0.02101    0.00144   -0.01240    0.00163   0.02692    0.00140    

