0 0.0
10 0.0
20 0.0
30 0.0
40 0.0015873015873015873
50 0.0015873015873015873
60 0.0
70 0.0015873015873015873
80 0.0015873015873015873
90 0.0015873015873015873
100 0.006349206349206349
110 0.0
120 0.0031746031746031746
130 0.0015873015873015873
140 0.0047619047619047615
150 0.0015873015873015873
160 0.0031746031746031746
170 0.012698412698412698
180 0.0047619047619047615
190 0.015873015873015872
200 0.0015873015873015873
210 0.0031746031746031746
220 0.0031746031746031746
230 0.0031746031746031746
240 0.0015873015873015873
250 0.0047619047619047615
260 0.0047619047619047615
270 0.0031746031746031746
280 0.0047619047619047615
290 0.0
300 0.0031746031746031746
310 0.0047619047619047615
320 0.0
330 0.0
340 0.0
