#[POPG]    POPC_a1   error      POPC_a2   error       POPC_b1   error      POPC_b2     error    POPG_a1   error     POPG_a2     error       POPG_b1   error    POPG_b2   error
0     0.05696    0.00128   0.05022    0.00126   -0.01973    0.00126   -0.05030    0.00107   
0.3     0.06500    0.00172   0.06045    0.00169   -0.01217    0.00168   -0.04708    0.00122   0.01353    0.00286   -0.02433    0.00282   0.03231    0.00286    
1.0     -              -          -         -           -         -          -          -      0.01841    0.00137   -0.01262    0.00153   0.02734    0.00143    

