#[POPG]    POPC_a1   error      POPC_a2   error       POPC_b1   error      POPC_b2     error    POPG_a1   error     POPG_a2     error       POPG_b1   error    POPG_b2   error
0          0.13562   0.00021    0.13557	  0.00021     0.04125   0.00021    0.00447    0.00020   
0.3        0.11617   0.00025    0.16392	  0.00025     0.06535   0.00025    0.02296    0.00024   0.04582	  0.00037   0.14245    0.00039      0.09324   0.00038
1.0         -          -           -        -            -        -           -          -      0.11553	  0.00021   0.16653    0.00022      0.10310   0.00021
