Atom     Average OP     OP stem
M_G1_M M_G1H1_M -0.2236473489256806 0.005041900823186853
M_G1_M M_G1H2_M 0.024459801533625654 0.007175918585204786
M_G1C3_M M_G1C3H1_M -0.2409932577751707 0.0022457936155212328
M_G1C3_M M_G1C3H2_M -0.2500321189316654 0.002058261139744384
M_G1C4_M M_G1C4H1_M -0.201484864409286 0.0018069176602147799
M_G1C4_M M_G1C4H2_M -0.20287342567357955 0.001769367020609616
M_G1C5_M M_G1C5H1_M -0.2481982571612932 0.0016372378242615283
M_G1C5_M M_G1C5H2_M -0.2453281405425705 0.0016201924643852875
M_G1C6_M M_G1C6H1_M -0.2511319234496525 0.0016265278879421473
M_G1C6_M M_G1C6H2_M -0.2523277579278381 0.001537404653176276
M_G1C7_M M_G1C7H1_M -0.26678542542628836 0.0014914834541824623
M_G1C7_M M_G1C7H2_M -0.2660775367655872 0.0015020460766256962
M_G1C8_M M_G1C8H1_M -0.2601078506555473 0.001470293365393539
M_G1C8_M M_G1C8H2_M -0.2610601315252388 0.0015165376317148025
M_G1C9_M M_G1C9H1_M -0.2618911918274264 0.0013888218944434715
M_G1C9_M M_G1C9H2_M -0.2623070492329358 0.001445388957016647
M_G1C10_M M_G1C10H1_M -0.24940271707746725 0.0014364566521818715
M_G1C10_M M_G1C10H2_M -0.24922623148357534 0.0014691345989498543
M_G1C11_M M_G1C11H1_M -0.24286356714359564 0.0013508487502362008
M_G1C11_M M_G1C11H2_M -0.24283641302472334 0.0013970302890831121
M_G1C12_M M_G1C12H1_M -0.2227120438499499 0.0013949288134587432
M_G1C12_M M_G1C12H2_M -0.2228959116392699 0.001441924569796545
M_G1C13_M M_G1C13H1_M -0.20896202960816457 0.001327378808965843
M_G1C13_M M_G1C13H2_M -0.20858956535294176 0.0013522319202705288
M_G1C14_M M_G1C14H1_M -0.180228111274721 0.0013154683849099544
M_G1C14_M M_G1C14H2_M -0.1799059826918663 0.001326933638573982
M_G1C15_M M_G1C15H1_M -0.15573561117745116 0.001146773897078317
M_G1C15_M M_G1C15H2_M -0.15555158303029376 0.0011466760146129269
M_G1C16_M M_G1C16H1_M -0.1113362873885232 0.0009727762519130245
M_G1C16_M M_G1C16H2_M -0.11207519565887221 0.0009819129663821999
M_G1C17_M M_G1C17H1_M -0.034839500890539825 0.00038627688949765203
M_G1C17_M M_G1C17H2_M -0.03506650165902018 0.0003638053505012344
M_G1C17_M M_G1C17H3_M -0.03526234628730092 0.0003836780639192661
M_G2_M M_G2H1_M -0.22632627551651685 0.0051655878440198255
M_G2C3_M M_G2C3H1_M -0.2409932577751707 0.0022457936155212328
M_G2C3_M M_G2C3H2_M -0.2500321189316654 0.002058261139744384
M_G2C4_M M_G2C4H1_M -0.201484864409286 0.0018069176602147799
M_G2C4_M M_G2C4H2_M -0.20287342567357955 0.001769367020609616
M_G2C5_M M_G2C5H1_M -0.2481982571612932 0.0016372378242615283
M_G2C5_M M_G2C5H2_M -0.2453281405425705 0.0016201924643852875
M_G2C6_M M_G2C6H1_M -0.2511319234496525 0.0016265278879421473
M_G2C6_M M_G2C6H2_M -0.2523277579278381 0.001537404653176276
M_G2C7_M M_G2C7H1_M -0.26678542542628836 0.0014914834541824623
M_G2C7_M M_G2C7H2_M -0.2660775367655872 0.0015020460766256962
M_G2C8_M M_G2C8H1_M -0.2601078506555473 0.001470293365393539
M_G2C8_M M_G2C8H2_M -0.2610601315252388 0.0015165376317148025
M_G2C9_M M_G2C9H1_M -0.2618911918274264 0.0013888218944434715
M_G2C9_M M_G2C9H2_M -0.2623070492329358 0.001445388957016647
M_G2C10_M M_G2C10H1_M -0.28345092185448423 0.0027793842871262995
M_G2C11_M M_G2C11H1_M -0.28067761327998053 0.0027682484832330235
M_G2C12_M M_G2C12H1_M -0.2227120438499499 0.0013949288134587432
M_G2C12_M M_G2C12H2_M -0.2228959116392699 0.001441924569796545
M_G2C13_M M_G2C13H1_M -0.20896202960816457 0.001327378808965843
M_G2C13_M M_G2C13H2_M -0.20858956535294176 0.0013522319202705288
M_G2C14_M M_G2C14H1_M -0.180228111274721 0.0013154683849099544
M_G2C14_M M_G2C14H2_M -0.1799059826918663 0.001326933638573982
M_G2C15_M M_G2C15H1_M -0.15573561117745116 0.001146773897078317
M_G2C15_M M_G2C15H2_M -0.15555158303029376 0.0011466760146129269
M_G2C16_M M_G2C16H1_M -0.1113362873885232 0.0009727762519130245
M_G2C16_M M_G2C16H2_M -0.11207519565887221 0.0009819129663821999
M_G2C17_M M_G2C17H1_M -0.034839500890539825 0.00038627688949765203
M_G2C17_M M_G2C17H2_M -0.03506650165902018 0.0003638053505012344
M_G2C18_M M_G2C18H1_M -0.10235949202807956 0.0008766837442424919
M_G2C18_M M_G2C18H2_M -0.10208075855608009 0.0008753773505608233
M_G2C19_M M_G2C19H1_M -0.03476598916481064 0.0003515633029634978
M_G2C19_M M_G2C19H2_M -0.034500842035741074 0.0003612137678801802
M_G2C19_M M_G2C19H3_M -0.0347088925077093 0.00037070058627466376
M_G3_M M_G3H1_M -0.12361125892977871 0.00602077207314237
M_G3_M M_G3H2_M -0.12358708188465475 0.005243669686978881
M_G3C4_M M_G3C4H1_M -0.04295911757725992 0.002742799985658555
M_G3C4_M M_G3C4H2_M -0.04342775695376813 0.0026606278319606445
M_G3C5_M M_G3C5H1_M -0.06992214136494712 0.0015588576647891765
M_G3C5_M M_G3C5H2_M -0.07336114423513757 0.001592552048796861
M_G3N6C1_M M_G3N6C1H1_M 0.011021824750261006 0.00032650462845869814
M_G3N6C1_M M_G3N6C1H2_M 0.010942845826755906 0.0003683990818272695
M_G3N6C1_M M_G3N6C1H3_M 0.010689226097959205 0.0003557729326786159
M_G3N6C2_M M_G3N6C2H1_M 0.01133750409816004 0.0003754626126923743
M_G3N6C2_M M_G3N6C2H2_M 0.011226409967340875 0.0003223335506815299
M_G3N6C2_M M_G3N6C2H3_M 0.010968730017054094 0.0003403033100071893
M_G3N6C3_M M_G3N6C3H1_M 0.011024713410643195 0.0003390651716978977
M_G3N6C3_M M_G3N6C3H2_M 0.011228377584583268 0.00032649765972347027
M_G3N6C3_M M_G3N6C3H3_M 0.011140120237234699 0.0003609657767306611
