Atom     Average OP     OP stem
beta -0.06667420638688261 0.016452138724940408
alpha1 0.012965411277456512 0.019313230220414923
alpha2 -0.062302417026442715 0.015114012677062852
g3_1 -0.22565755223989636 0.0104114952356845
g3_2 -0.24153315904370246 0.01056533478484398
g2_1 -0.23189866761247332 0.010377540021459474
g1_1 -0.21608576948366542 0.011076600040739334
g1_2 -0.051237377224473205 0.013350874448115169
